input_snr_db,seed,condition,clean_name,noise_type,test_samples,mean_val_snr,model_path,mean_input_snr,std_input_snr_samples,median_input_snr,min_input_snr,max_input_snr,mean_output_snr,std_output_snr_samples,median_output_snr,min_output_snr,max_output_snr,mean_input_correlation,std_input_correlation_samples,median_input_correlation,min_input_correlation,max_input_correlation,mean_output_correlation,std_output_correlation_samples,median_output_correlation,min_output_correlation,max_output_correlation,mean_input_nrmse,std_input_nrmse_samples,median_input_nrmse,min_input_nrmse,max_input_nrmse,mean_output_nrmse,std_output_nrmse_samples,median_output_nrmse,min_output_nrmse,max_output_nrmse,mean_input_spectral_distortion_db,std_input_spectral_distortion_db_samples,median_input_spectral_distortion_db,min_input_spectral_distortion_db,max_input_spectral_distortion_db,mean_output_spectral_distortion_db,std_output_spectral_distortion_db_samples,median_output_spectral_distortion_db,min_output_spectral_distortion_db,max_output_spectral_distortion_db,mean_snr_improvement,mean_correlation_improvement,mean_nrmse_reduction,mean_spectral_distortion_reduction_db
5,66,la_truck,la,truck,3852,9.277163879528636,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed66.h5,4.999999909810923,3.8228402967596984e-07,4.999999907335734,4.9999986680593915,5.0000011416617784,8.277712308741085,2.4576430741240807,8.230866952906274,1.797230191387613,15.975562236525949,0.8744467654922887,0.013186373170172455,0.8738582188579829,0.8282367194452684,0.9591308761066644,0.9099168373261171,0.05551971318252316,0.9239822199241954,0.5883974494066566,0.9877179195702844,0.5623413303476731,2.4727288112772583e-08,0.56234133065271,0.5623412512255369,0.5623414108330038,0.4011303878322625,0.11302597966332555,0.3876650518872462,0.1589358568470924,0.8130897574680354,16.542252754311654,5.3158412920406874,16.477334688116024,2.5579319622544747,40.957629940575856,7.301422930786832,2.001334263512179,7.299873331394575,2.1458752338118083,20.428334452234242,3.277712398930162,0.03547007183382833,0.16121094251541057,9.240829823524823
5,88,la_truck,la,truck,3852,9.547629428751646,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed88.h5,4.999999909810923,3.8228402967596984e-07,4.999999907335734,4.9999986680593915,5.0000011416617784,8.698069679046387,2.336476616011146,8.620171933562592,2.544425350542646,16.35234482156321,0.8744467654922887,0.013186373170172455,0.8738582188579829,0.8282367194452684,0.9591308761066644,0.9200875442462451,0.04650949125222625,0.9306534440985247,0.6659163754348862,0.9898355644722128,0.5623413303476731,2.4727288112772583e-08,0.56234133065271,0.5623412512255369,0.5623414108330038,0.38073583968429414,0.1020612406248383,0.37067338425159263,0.15218882275897386,0.7460685486903393,16.542252754311654,5.3158412920406874,16.477334688116024,2.5579319622544747,40.957629940575856,6.965879102417447,2.1304892678589935,7.20822768033123,1.6476425898885132,19.19836909868643,3.698069769235464,0.045640778753956335,0.18160549066337894,9.576373651894208
5,100,la_truck,la,truck,3852,9.36563213341277,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed100.h5,4.999999909810923,3.8228402967596984e-07,4.999999907335734,4.9999986680593915,5.0000011416617784,8.681200976440982,2.3741537455363075,8.65172383918966,2.5707373585662174,15.752746206408261,0.8744467654922887,0.013186373170172455,0.8738582188579829,0.8282367194452684,0.9591308761066644,0.9196739219286073,0.04720453714190523,0.9312713783372055,0.6687332555266221,0.9897227968816069,0.5623413303476731,2.4727288112772583e-08,0.56234133065271,0.5623412512255369,0.5623414108330038,0.3818964599513396,0.10369594595199758,0.36932933844783633,0.16306572627416113,0.7438119162930994,16.542252754311654,5.3158412920406874,16.477334688116024,2.5579319622544747,40.957629940575856,7.168859949045617,2.0873965499102516,7.269160875119053,1.8904113510416656,20.159129847651396,3.6812010666300585,0.04522715643631858,0.1804448703963335,9.373392805266038
5,123,la_truck,la,truck,3852,9.468040637895,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed123.h5,4.999999909810923,3.8228402967596984e-07,4.999999907335734,4.9999986680593915,5.0000011416617784,8.78925854679751,2.242521948672858,8.620734512032852,2.671012865158308,16.100400768203805,0.8744467654922887,0.013186373170172455,0.8738582188579829,0.8282367194452684,0.9591308761066644,0.922887205318967,0.04066590341618438,0.9304466256253692,0.6787857741211398,0.9887309711829952,0.5623413303476731,2.4727288112772583e-08,0.56234133065271,0.5623412512255369,0.5623414108330038,0.37552093075337983,0.09438205850645133,0.3706493756202712,0.15666787644583208,0.735274249228062,16.542252754311654,5.3158412920406874,16.477334688116024,2.5579319622544747,40.957629940575856,7.078982970379728,2.0765376118909344,7.205631080635161,1.9728486913394805,19.564104387272245,3.7892586369865873,0.04844043982667823,0.18682039959429325,9.463269783931928
5,256,la_truck,la,truck,3852,9.174409133101124,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed256.h5,4.999999909810923,3.8228402967596984e-07,4.999999907335734,4.9999986680593915,5.0000011416617784,8.282398848569231,2.4882640542485315,8.318650140599535,1.64844763078837,16.03405308165097,0.8744467654922887,0.013186373170172455,0.8738582188579829,0.8282367194452684,0.9591308761066644,0.9096959541338061,0.058490486020223977,0.925630866848258,0.5637580624697028,0.9878902215796131,0.5623413303476731,2.4727288112772583e-08,0.56234133065271,0.5623412512255369,0.5623414108330038,0.40143076195797006,0.11597407088174592,0.3837668794698097,0.15786917715545126,0.827137323505044,16.542252754311654,5.3158412920406874,16.477334688116024,2.5579319622544747,40.957629940575856,7.2098609456732525,2.1402201428128085,7.21003831909968,1.8747725621327076,20.614618050154192,3.282398938758308,0.03524918864151738,0.16091056838970302,9.332391808638402
5,512,la_truck,la,truck,3852,9.306503289891726,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed512.h5,4.999999909810923,3.8228402967596984e-07,4.999999907335734,4.9999986680593915,5.0000011416617784,8.443781344592212,2.3393716633796293,8.366257736337673,2.138902406984605,16.008242958605784,0.8744467654922887,0.013186373170172455,0.8738582188579829,0.8282367194452684,0.9591308761066644,0.9151559694669151,0.04838885096953088,0.9262179893816547,0.6284887531721475,0.9883619448216584,0.5623413303476731,2.4727288112772583e-08,0.56234133065271,0.5623412512255369,0.5623414108330038,0.39197250982842835,0.1039609053007446,0.3816692146392978,0.15833898310589042,0.7817265807793017,16.542252754311654,5.3158412920406874,16.477334688116024,2.5579319622544747,40.957629940575856,7.162845261795097,2.1173330437296793,7.329291830653367,2.017466677228496,21.841966619774237,3.4437814347812887,0.04070920397462641,0.17036882051924473,9.379407492516558
5,2024,la_truck,la,truck,3852,9.258616511855116,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed2024.h5,4.999999909810923,3.8228402967596984e-07,4.999999907335734,4.9999986680593915,5.0000011416617784,8.468080134255096,2.215040382055644,8.293037027664429,1.6243366130689223,16.3986830812981,0.8744467654922887,0.013186373170172455,0.8738582188579829,0.8282367194452684,0.9591308761066644,0.9175462585428643,0.043163299503658006,0.9251426693804949,0.5685305224491175,0.9885133524156321,0.5623413303476731,2.4727288112772583e-08,0.56234133065271,0.5623412512255369,0.5623414108330038,0.3893161069123016,0.09622250161701275,0.38490020843846695,0.15137907433680678,0.8294365504741635,16.542252754311654,5.3158412920406874,16.477334688116024,2.5579319622544747,40.957629940575856,7.289587581751649,2.190505970530358,7.3026027488033485,1.7618805911061028,21.00285481312235,3.468080224444173,0.04309949305057559,0.17302522343537147,9.252665172560006
10,7,jian_normal,jian,normal,3752,13.078912368630329,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,9.999999098187745,7.199907825694852e-07,9.999999191703598,9.999994163973247,10.000001016604514,11.673456203525495,1.747760665905702,11.673521207648061,3.347507401964889,18.204685327925787,0.9539259725547891,0.0028896527548913117,0.9535104143383428,0.9483807823273381,0.9682096501794355,0.9675390158660657,0.015180227204434784,0.9708661299091921,0.7817955895512201,0.9928209000389746,0.3162277745070396,1.4712046579242235e-08,0.316227774307562,0.31622771917459297,0.3162278288620929,0.26620195355506204,0.055196479311831984,0.2608097904356097,0.12296052940798077,0.6801811823001622,12.394496751028491,3.802117261910632,12.197250575027823,2.051600633612736,30.496162884033314,8.54024903487378,2.284398537805465,8.517423732077107,1.8555254845587883,15.194536649000066,1.67345710533775,0.013613043311276662,0.05002582095197755,3.8542477161547115
10,19,jian_normal,jian,normal,3752,12.726548321115857,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed19.h5,9.999999098187745,7.199907825694852e-07,9.999999191703598,9.999994163973247,10.000001016604514,12.126797190717141,1.61261013036564,12.207882979057207,4.891370970448316,17.377175736177705,0.9539259725547891,0.0028896527548913117,0.9535104143383428,0.9483807823273381,0.9682096501794355,0.9700846349079799,0.011762870338595735,0.9724785209425616,0.8680874099893766,0.9908419070546133,0.3162277745070396,1.4712046579242235e-08,0.316227774307562,0.31622771917459297,0.3162278288620929,0.2519234896194466,0.04846616259757255,0.24524818166466975,0.13525122649368826,0.5694183003585848,12.394496751028491,3.802117261910632,12.197250575027823,2.051600633612736,30.496162884033314,8.295858303554251,2.2554080110142505,8.210031661422708,1.6440601187394301,15.506647880316462,2.1267980925293966,0.016158662353190856,0.06430428488759299,4.09863844747424
10,42,jian_normal,jian,normal,3752,12.325200726426411,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed42.h5,9.999999098187745,7.199907825694852e-07,9.999999191703598,9.999994163973247,10.000001016604514,10.572671172972024,1.871689634252858,10.556696762826043,3.7489645620848675,17.18385926355343,0.9539259725547891,0.0028896527548913117,0.9535104143383428,0.9483807823273381,0.9682096501794355,0.9682754779511101,0.011667517221188124,0.9704861933255207,0.8558085358692799,0.9910477887866206,0.3162277745070396,1.4712046579242235e-08,0.316227774307562,0.31622771917459297,0.3162278288620929,0.3030182514391464,0.06624647040995467,0.29659589084787447,0.13829517710053602,0.6494590181133895,12.394496751028491,3.802117261910632,12.197250575027823,2.051600633612736,30.496162884033314,7.369352678988658,1.466021363283159,7.417632954970351,2.0586848903731507,11.68738220385496,0.5726720747842791,0.014349505396321072,0.013209523067893192,5.025144072039833
10,66,jian_normal,jian,normal,3752,13.086566064707023,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed66.h5,9.999999098187745,7.199907825694852e-07,9.999999191703598,9.999994163973247,10.000001016604514,11.98822892073565,1.5985389397433076,12.011522977075844,5.213434912953998,18.100650937282616,0.9539259725547891,0.0028896527548913117,0.9535104143383428,0.9483807823273381,0.9682096501794355,0.9667840868179014,0.013316671457077132,0.9692659329542443,0.8398132085123635,0.992479031396485,0.3162277745070396,1.4712046579242235e-08,0.316227774307562,0.31622771917459297,0.3162278288620929,0.25585542835233754,0.04813591719780772,0.2508556057484524,0.12444213223501265,0.5486915081839978,12.394496751028491,3.802117261910632,12.197250575027823,2.051600633612736,30.496162884033314,7.679029571381781,1.5724551677726761,7.854520867859257,1.8185035553379758,14.39891898477272,1.9882298225479058,0.012858114263112341,0.06037234615470205,4.71546717964671
10,88,jian_normal,jian,normal,3752,12.591680851440408,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed88.h5,9.999999098187745,7.199907825694852e-07,9.999999191703598,9.999994163973247,10.000001016604514,11.35987442911343,1.5480978033371282,11.37642505317155,4.527704703345235,17.068159327277954,0.9539259725547891,0.0028896527548913117,0.9535104143383428,0.9483807823273381,0.9682096501794355,0.9683493516631008,0.010226870523002609,0.9701753384764962,0.8832671325761366,0.9903487443918935,0.3162277745070396,1.4712046579242235e-08,0.316227774307562,0.31622771917459297,0.3162278288620929,0.274748865154557,0.04978673967061447,0.2698849809534724,0.14014965456790754,0.593765196258154,12.394496751028491,3.802117261910632,12.197250575027823,2.051600633612736,30.496162884033314,7.640471876992185,1.8411452528034116,7.638529395606036,1.8285345171790044,12.25155977248978,1.3598753309256857,0.014423379108311707,0.04147890935248261,4.754024874036306
10,100,jian_normal,jian,normal,3752,12.89287023804087,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed100.h5,9.999999098187745,7.199907825694852e-07,9.999999191703598,9.999994163973247,10.000001016604514,12.49129287310944,1.373620339329647,12.545217077781688,5.929486312735394,17.541113903070837,0.9539259725547891,0.0028896527548913117,0.9535104143383428,0.9483807823273381,0.9682096501794355,0.970619824033016,0.010104461076501819,0.9725414275974599,0.8859093565257603,0.9912636025694491,0.3162277745070396,1.4712046579242235e-08,0.316227774307562,0.31622771917459297,0.3162278288620929,0.24039935156029577,0.03905500459163654,0.23590604101324758,0.1327224238046047,0.5052724760144779,12.394496751028491,3.802117261910632,12.197250575027823,2.051600633612736,30.496162884033314,7.9666581752674235,2.041162542197523,8.114576696415295,1.6867514732098219,12.942786961392654,2.4912937749216955,0.016693851478226995,0.07582842294674383,4.427838575761068
10,123,jian_normal,jian,normal,3752,12.053371681825103,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed123.h5,9.999999098187745,7.199907825694852e-07,9.999999191703598,9.999994163973247,10.000001016604514,10.265223943367413,1.6926426578898244,10.235024562702748,4.354966884562593,15.740094519604398,0.9539259725547891,0.0028896527548913117,0.9535104143383428,0.9483807823273381,0.9682096501794355,0.9669718677957999,0.009077419908685677,0.9684366092689143,0.8907973393697892,0.9871268608431213,0.3162277745070396,1.4712046579242235e-08,0.316227774307562,0.31622771917459297,0.3162278288620929,0.3125665352878445,0.060978918271576,0.3077859233633921,0.1633034174848772,0.6056917109351568,12.394496751028491,3.802117261910632,12.197250575027823,2.051600633612736,30.496162884033314,7.756808585188889,1.820305793334853,7.72117352128887,1.9662365042846548,13.253208401744494,0.2652248451796684,0.013045895241010852,0.0036612392191950893,4.637688165839602
10,256,jian_normal,jian,normal,3752,12.33242601985394,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed256.h5,9.999999098187745,7.199907825694852e-07,9.999999191703598,9.999994163973247,10.000001016604514,10.7417359866179,1.6911799149145619,10.635814129034525,4.548899022091544,16.93599238825898,0.9539259725547891,0.0028896527548913117,0.9535104143383428,0.9483807823273381,0.9682096501794355,0.9691600412126914,0.010062516483699735,0.9707567777784576,0.8905332674706532,0.990296057525962,0.3162277745070396,1.4712046579242235e-08,0.316227774307562,0.31622771917459297,0.3162278288620929,0.2958229604776111,0.05698693212781744,0.29390654543031436,0.14229851889163353,0.5923181239738069,12.394496751028491,3.802117261910632,12.197250575027823,2.051600633612736,30.496162884033314,7.652383698761826,1.5960579330300528,7.958379337887955,2.066147212960885,11.967224977655352,0.7417368884301556,0.015234068657902333,0.02040481402942851,4.7421130522666655
10,512,jian_normal,jian,normal,3752,12.793495826704504,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed512.h5,9.999999098187745,7.199907825694852e-07,9.999999191703598,9.999994163973247,10.000001016604514,12.044230110096454,1.3452909247974163,12.071275988836984,5.267918944067542,16.987835182799554,0.9539259725547891,0.0028896527548913117,0.9535104143383428,0.9483807823273381,0.9682096501794355,0.9675414914046377,0.010902833737599005,0.9692396656440923,0.8687559550088009,0.9899796548819162,0.3162277745070396,1.4712046579242235e-08,0.316227774307562,0.31622771917459297,0.3162278288620929,0.25296357297653616,0.0402161534321184,0.2491358083675306,0.14145172064661052,0.5452604754219845,12.394496751028491,3.802117261910632,12.197250575027823,2.051600633612736,30.496162884033314,7.518763765374751,1.5398430186268937,7.603494448965451,2.107099773742101,13.294925932601492,2.0442310119087086,0.013615518849848685,0.06326420153050344,4.87573298565374
10,2024,jian_normal,jian,normal,3752,12.739155572675497,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed2024.h5,9.999999098187745,7.199907825694852e-07,9.999999191703598,9.999994163973247,10.000001016604514,11.714010930708756,1.5124159611364119,11.755499509782036,5.422474765197035,17.540774543872434,0.9539259725547891,0.0028896527548913117,0.9535104143383428,0.9483807823273381,0.9682096501794355,0.9660779713586963,0.012412869833249915,0.9683431484705738,0.8763760945241766,0.9914468044071599,0.3162277745070396,1.4712046579242235e-08,0.316227774307562,0.31622771917459297,0.3162278288620929,0.26359775210583747,0.046980588180511276,0.2583598242867341,0.13272760922275154,0.5356439759616638,12.394496751028491,3.802117261910632,12.197250575027823,2.051600633612736,30.496162884033314,7.039153491514366,1.217687124631976,7.1683749571707125,1.9721215221332085,12.979187315204124,1.7140118325210114,0.012151998803907271,0.052630022401202126,5.355343259514125
