input_snr_db,noise_type,method,denoise_model_seed,denoise_model_mean_val_snr,classifier_seed,accuracy,jian_accuracy,la_accuracy,precision,recall,f1_score,balanced_accuracy,true_negative,false_positive,false_negative,true_positive,mean_input_snr,mean_output_snr,denoise_model_path,classifier_model_path
5,normal,noisy_directly_classified,7,9.369459245277593,256,0.9200420831141505,0.9072494669509595,0.9325025960539979,0.9116751269035533,0.9325025960539979,0.9219712525667351,0.9198760315024788,3404,348,260,3592,4.9999999994785185,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed256.h5
5,normal,noisy_directly_classified,7,9.369459245277593,512,0.9310889005786428,0.9189765458422174,0.9428868120456906,0.9227642276422764,0.9428868120456906,0.9327170005136107,0.930931678943954,3448,304,220,3632,4.9999999994785185,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed512.h5
5,normal,noisy_directly_classified,7,9.369459245277593,2024,0.9379274066280905,0.9331023454157783,0.9426272066458983,0.9353426069036579,0.9426272066458983,0.938970778381174,0.9378647760308383,3501,251,221,3631,4.9999999994785185,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed2024.h5
5,truck,denoised_then_classified,7,9.369459245277593,7,0.9433193056286165,0.9693496801705757,0.9179646936656283,0.968501780334155,0.9179646936656283,0.9425563108090097,0.943657186918102,3637,115,316,3536,5.000000001650252,8.24028949916371,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed7.h5
5,truck,denoised_then_classified,7,9.369459245277593,19,0.9467385586533403,0.9698827292110874,0.9241952232606438,0.9692349578001633,0.9241952232606438,0.9461794019933555,0.9470389762358656,3639,113,292,3560,5.000000001650252,8.24028949916371,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed19.h5
5,truck,denoised_then_classified,7,9.369459245277593,42,0.9395055234087323,0.9720149253731343,0.907840083073728,0.9708495280399778,0.907840083073728,0.9382881674268849,0.9399275042234312,3647,105,355,3497,5.000000001650252,8.24028949916371,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed42.h5
5,truck,denoised_then_classified,7,9.369459245277593,66,0.9506838506049448,0.974680170575693,0.9273104880581516,0.9740932642487047,0.9273104880581516,0.9501263465886421,0.9509953293169223,3657,95,280,3572,5.000000001650252,8.24028949916371,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed66.h5
5,truck,denoised_then_classified,7,9.369459245277593,88,0.9475276170436613,0.9698827292110874,0.9257528556593977,0.9692851318293014,0.9257528556593977,0.9470189881821803,0.9478177924352426,3639,113,286,3566,5.000000001650252,8.24028949916371,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed88.h5
5,truck,denoised_then_classified,7,9.369459245277593,100,0.945554971067859,0.9720149253731343,0.9197819314641744,0.9712171052631579,0.9197819314641744,0.9448,0.9458984284186543,3647,105,309,3543,5.000000001650252,8.24028949916371,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed100.h5
5,truck,denoised_then_classified,7,9.369459245277593,123,0.9385849552866912,0.9698827292110874,0.9080996884735203,0.9687067294378289,0.9080996884735203,0.937424628165617,0.9389912088423038,3639,113,354,3498,5.000000001650252,8.24028949916371,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed123.h5
5,truck,denoised_then_classified,7,9.369459245277593,256,0.9397685428721725,0.9674840085287847,0.9127725856697819,0.9664650907091809,0.9127725856697819,0.9388518024032043,0.9401282970992832,3630,122,336,3516,5.000000001650252,8.24028949916371,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed256.h5
5,truck,denoised_then_classified,7,9.369459245277593,512,0.945554971067859,0.9696162046908315,0.9221183800623053,0.9689034369885434,0.9221183800623053,0.9449321628092577,0.9458672923765684,3638,114,300,3552,5.000000001650252,8.24028949916371,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed512.h5
5,truck,denoised_then_classified,7,9.369459245277593,2024,0.9454234613361389,0.9722814498933902,0.9192627206645898,0.9714677640603566,0.9192627206645898,0.9446445244764573,0.9457720852789899,3648,104,311,3541,5.000000001650252,8.24028949916371,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed2024.h5
5,truck,noisy_directly_classified,7,9.369459245277593,7,0.9305628616517623,0.8992537313432836,0.9610591900311527,0.9073529411764706,0.9610591900311527,0.9334341906202723,0.9301564606872181,3374,378,150,3702,5.000000001650252,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed7.h5
5,truck,noisy_directly_classified,7,9.369459245277593,19,0.9350341925302472,0.9064498933901919,0.9628764278296988,0.9135467980295566,0.9628764278296988,0.9375631951466128,0.9346631606099454,3401,351,143,3709,5.000000001650252,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed19.h5
5,truck,noisy_directly_classified,7,9.369459245277593,42,0.931220410310363,0.9032515991471215,0.9584631360332295,0.9104808877928483,0.9584631360332295,0.9338560768938915,0.9308573675901755,3389,363,160,3692,5.000000001650252,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed42.h5
5,truck,noisy_directly_classified,7,9.369459245277593,66,0.9433193056286165,0.9091151385927505,0.9766355140186916,0.9168900804289544,0.9766355140186916,0.9458202388434946,0.942875326305721,3411,341,90,3762,5.000000001650252,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed66.h5
5,truck,noisy_directly_classified,7,9.369459245277593,88,0.9427932667017359,0.9160447761194029,0.9688473520249221,0.9221645663454411,0.9688473520249221,0.9449297379415116,0.9424460640721626,3437,315,120,3732,5.000000001650252,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed88.h5
5,truck,noisy_directly_classified,7,9.369459245277593,100,0.9345081536033667,0.902452025586354,0.9657320872274143,0.9104258443465492,0.9657320872274143,0.9372637944066515,0.9340920564068842,3386,366,132,3720,5.000000001650252,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed100.h5
5,truck,noisy_directly_classified,7,9.369459245277593,123,0.9317464492372436,0.9021855010660981,0.960539979231568,0.9097614949594296,0.960539979231568,0.9344614218967041,0.931362740148833,3385,367,152,3700,5.000000001650252,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed123.h5
5,truck,noisy_directly_classified,7,9.369459245277593,256,0.9327985270910047,0.900319829424307,0.9644340602284528,0.9085350941550502,0.9644340602284528,0.9356504218612266,0.9323769448263799,3378,374,137,3715,5.000000001650252,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed256.h5
5,truck,noisy_directly_classified,7,9.369459245277593,512,0.9367438190426092,0.9091151385927505,0.9636552440290758,0.9158647915124599,0.9636552440290758,0.9391524351676155,0.9363851913109131,3411,341,140,3712,5.000000001650252,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed512.h5
5,truck,noisy_directly_classified,7,9.369459245277593,2024,0.941083640189374,0.9128464818763327,0.9685877466251298,0.9194184327254805,0.9685877466251298,0.9433628318584071,0.9407171142507312,3425,327,121,3731,5.000000001650252,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_5dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed2024.h5
10,normal,denoised_then_classified,7,13.078912368630329,7,0.9638348237769595,0.978411513859275,0.9496365524402908,0.9783364535972185,0.9496365524402908,0.9637728889474377,0.9640240331497829,3671,81,194,3658,10.000000004225093,12.092860843440986,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed7.h5
10,normal,denoised_then_classified,7,13.078912368630329,19,0.966991057338243,0.9813432835820896,0.9530114226375909,0.9812884255546646,0.9530114226375909,0.9669432371921507,0.9671773531098402,3682,70,181,3671,10.000000004225093,12.092860843440986,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed19.h5
10,normal,denoised_then_classified,7,13.078912368630329,42,0.9593634928984744,0.9829424307036247,0.9363966770508827,0.9825660582947425,0.9363966770508827,0.958925960388143,0.9596695538772537,3688,64,245,3607,10.000000004225093,12.092860843440986,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed42.h5
10,normal,denoised_then_classified,7,13.078912368630329,66,0.9677801157285639,0.9866737739872068,0.9493769470404985,0.9865120043161586,0.9493769470404985,0.9675883053313931,0.9680253605138527,3702,50,195,3657,10.000000004225093,12.092860843440986,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed66.h5
10,normal,denoised_then_classified,7,13.078912368630329,88,0.9604155707522357,0.9789445628997868,0.942367601246106,0.9787004583445673,0.942367601246106,0.9601904509985452,0.9606560820729464,3673,79,222,3630,10.000000004225093,12.092860843440986,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed88.h5
10,normal,denoised_then_classified,7,13.078912368630329,100,0.9672540768016833,0.988272921108742,0.9467808930425753,0.9880791113519372,0.9467808930425753,0.9669892615670158,0.9675269070756587,3708,44,205,3647,10.000000004225093,12.092860843440986,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed100.h5
10,normal,denoised_then_classified,7,13.078912368630329,123,0.9597580220936349,0.9826759061833689,0.9374350986500519,0.9823177366702938,0.9374350986500519,0.9593517534537725,0.9600555024167103,3687,65,241,3611,10.000000004225093,12.092860843440986,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed123.h5
10,normal,denoised_then_classified,7,13.078912368630329,256,0.9597580220936349,0.978411513859275,0.9415887850467289,0.9781553398058253,0.9415887850467289,0.9595238095238096,0.9600001494530019,3671,81,225,3627,10.000000004225093,12.092860843440986,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed256.h5
10,normal,denoised_then_classified,7,13.078912368630329,512,0.9619936875328774,0.9789445628997868,0.9454828660436138,0.9787691480784735,0.9454828660436138,0.9618381090717021,0.9622137144717002,3673,79,210,3642,10.000000004225093,12.092860843440986,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed512.h5
10,normal,denoised_then_classified,7,13.078912368630329,2024,0.9597580220936349,0.9856076759061834,0.9345794392523364,0.9852216748768473,0.9345794392523364,0.9592326139088729,0.96009355757926,3698,54,252,3600,10.000000004225093,12.092860843440986,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed2024.h5
10,normal,noisy_directly_classified,7,13.078912368630329,7,0.9609416096791162,0.9592217484008528,0.9626168224299065,0.9603729603729604,0.9626168224299065,0.9614935822637106,0.9609192854153796,3599,153,144,3708,10.000000004225093,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed7.h5
10,normal,noisy_directly_classified,7,13.078912368630329,19,0.9673855865334035,0.9642857142857143,0.9704049844236761,0.9653925619834711,0.9704049844236761,0.967892283790782,0.9673453493546952,3618,134,114,3738,10.000000004225093,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed19.h5
10,normal,noisy_directly_classified,7,13.078912368630329,42,0.9589689637033141,0.9626865671641791,0.9553478712357217,0.9633507853403142,0.9553478712357217,0.959332638164755,0.9590172191999504,3612,140,172,3680,10.000000004225093,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed42.h5
10,normal,noisy_directly_classified,7,13.078912368630329,66,0.9687006838506049,0.9674840085287847,0.9698857736240913,0.9683773976153447,0.9698857736240913,0.9691309987029831,0.9686848910764381,3630,122,116,3736,10.000000004225093,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed66.h5
10,normal,noisy_directly_classified,7,13.078912368630329,88,0.9679116254602841,0.966684434968017,0.9691069574247144,0.9675997926386729,0.9691069574247144,0.9683527885862516,0.9678956961963657,3627,125,119,3733,10.000000004225093,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed88.h5
10,normal,noisy_directly_classified,7,13.078912368630329,100,0.9680431351920042,0.9672174840085288,0.9688473520249221,0.9680933852140078,0.9688473520249221,0.9684702218762165,0.9680324180167255,3629,123,120,3732,10.000000004225093,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed100.h5
10,normal,noisy_directly_classified,7,13.078912368630329,123,0.9579168858495528,0.9632196162046909,0.9527518172377986,0.9637605042016807,0.9527518172377986,0.95822454308094,0.9579857167212447,3614,138,182,3670,10.000000004225093,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed123.h5
10,normal,noisy_directly_classified,7,13.078912368630329,256,0.9573908469226723,0.957089552238806,0.9576843198338525,0.9581818181818181,0.9576843198338525,0.9579330044144378,0.9573869360363292,3591,161,163,3689,10.000000004225093,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed256.h5
10,normal,noisy_directly_classified,7,13.078912368630329,512,0.9647553918990005,0.9650852878464818,0.9644340602284528,0.9659386375455018,0.9644340602284528,0.9651857625357235,0.9647596740374673,3621,131,137,3715,10.000000004225093,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed512.h5
10,normal,noisy_directly_classified,7,13.078912368630329,2024,0.9594950026301946,0.964818763326226,0.9543094496365524,0.9653361344537815,0.9543094496365524,0.9597911227154047,0.9595641064813891,3620,132,176,3676,10.000000004225093,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed2024.h5
10,truck,denoised_then_classified,7,13.078912368630329,7,0.9629142556549185,0.9757462686567164,0.9504153686396677,0.9757462686567164,0.9504153686396677,0.9629142556549185,0.9630808186481921,3661,91,191,3661,10.000000000147917,11.969154115870383,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed7.h5
10,truck,denoised_then_classified,7,13.078912368630329,19,0.963440294581799,0.9768123667377399,0.9504153686396677,0.9767876200640342,0.9504153686396677,0.963421052631579,0.9636138676887038,3665,87,191,3661,10.000000000147917,11.969154115870383,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed19.h5
10,truck,denoised_then_classified,7,13.078912368630329,42,0.9598895318253551,0.9808102345415778,0.9395119418483905,0.9804930913031699,0.9395119418483905,0.9595651597507623,0.9601610881949841,3680,72,233,3619,10.000000000147917,11.969154115870383,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed42.h5
10,truck,denoised_then_classified,7,13.078912368630329,66,0.966991057338243,0.9832089552238806,0.9511941848390446,0.9830963241212771,0.9511941848390446,0.9668821744293442,0.9672015700314627,3689,63,188,3664,10.000000000147917,11.969154115870383,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed66.h5
10,truck,denoised_then_classified,7,13.078912368630329,88,0.9597580220936349,0.9781449893390192,0.9418483904465212,0.9778975741239893,0.9418483904465212,0.9595345146786565,0.9599966898927702,3670,82,224,3628,10.000000000147917,11.969154115870383,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed88.h5
10,truck,denoised_then_classified,7,13.078912368630329,100,0.9618621778011572,0.9853411513859275,0.9389927310488058,0.9850217864923747,0.9389927310488058,0.9614566719829878,0.9621669412173666,3697,55,235,3617,10.000000000147917,11.969154115870383,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed100.h5
10,truck,denoised_then_classified,7,13.078912368630329,123,0.9601525512887954,0.9797441364605544,0.9410695742471443,0.9794650094569035,0.9410695742471443,0.9598834900039719,0.9604068553538494,3676,76,227,3625,10.000000000147917,11.969154115870383,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed123.h5
10,truck,denoised_then_classified,7,13.078912368630329,256,0.9598895318253551,0.9762793176972282,0.9439252336448598,0.9761073825503356,0.9439252336448598,0.9597466015573446,0.960102275671044,3663,89,216,3636,10.000000000147917,11.969154115870383,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed256.h5
10,truck,denoised_then_classified,7,13.078912368630329,512,0.9618621778011572,0.9786780383795309,0.9454828660436138,0.9785061794734013,0.9454828660436138,0.9617111169791391,0.9620804522115723,3672,80,210,3642,10.000000000147917,11.969154115870383,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed512.h5
10,truck,denoised_then_classified,7,13.078912368630329,2024,0.9579168858495528,0.9792110874200426,0.9371754932502596,0.9788503253796096,0.9371754932502596,0.9575596816976127,0.9581932903351511,3674,78,242,3610,10.000000000147917,11.969154115870383,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed2024.h5
10,truck,noisy_directly_classified,7,13.078912368630329,7,0.9605470804839558,0.9514925373134329,0.9693665628245067,0.9535240040858018,0.9693665628245067,0.9613800205973223,0.9604295500689698,3570,182,118,3734,10.000000000147917,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed7.h5
10,truck,noisy_directly_classified,7,13.078912368630329,19,0.9609416096791162,0.9509594882729211,0.9706645898234684,0.9530971195513638,0.9706645898234684,0.9618006430868167,0.9608120390481947,3568,184,113,3739,10.000000000147917,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed19.h5
10,truck,noisy_directly_classified,7,13.078912368630329,42,0.9606785902156759,0.9536247334754797,0.9675493250259606,0.9553960522942835,0.9675493250259606,0.9614342835031601,0.9605870292507201,3578,174,125,3727,10.000000000147917,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed42.h5
10,truck,noisy_directly_classified,7,13.078912368630329,66,0.9656759600210415,0.9584221748400853,0.9727414330218068,0.9600307455803229,0.9727414330218068,0.9663442940038685,0.9655818039309461,3596,156,105,3747,10.000000000147917,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed66.h5
10,truck,noisy_directly_classified,7,13.078912368630329,88,0.9606785902156759,0.954957356076759,0.9662512980269989,0.9565664353636597,0.9662512980269989,0.9613844763011753,0.9606043270518789,3583,169,130,3722,10.000000000147917,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed88.h5
10,truck,noisy_directly_classified,7,13.078912368630329,100,0.9601525512887954,0.9541577825159915,0.9659916926272066,0.9558181351143077,0.9659916926272066,0.9608779857972886,0.960074737571599,3580,172,131,3721,10.000000000147917,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed100.h5
10,truck,noisy_directly_classified,7,13.078912368630329,123,0.9581799053129931,0.9506929637526652,0.965472481827622,0.9526127049180327,0.965472481827622,0.9589994842702424,0.9580827227901436,3567,185,133,3719,10.000000000147917,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed123.h5
10,truck,noisy_directly_classified,7,13.078912368630329,256,0.9602840610205156,0.9506929637526652,0.969626168224299,0.9528061224489796,0.969626168224299,0.9611425630468348,0.9601595659884821,3567,185,117,3735,10.000000000147917,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed256.h5
10,truck,noisy_directly_classified,7,13.078912368630329,512,0.962519726459758,0.9544243070362474,0.9704049844236761,0.9562547966231773,0.9704049844236761,0.9632779281020487,0.9624146457299617,3581,171,114,3738,10.000000000147917,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed512.h5
10,truck,noisy_directly_classified,7,13.078912368630329,2024,0.9593634928984744,0.9533582089552238,0.9652128764278297,0.9550475211918829,0.9652128764278297,0.9601032924467399,0.9592855426915268,3577,175,134,3718,10.000000000147917,,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_10dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed2024.h5
15,normal,denoised_then_classified,7,15.769549407049498,7,0.9673855865334035,0.9738805970149254,0.9610591900311527,0.9742105263157895,0.9610591900311527,0.9675901725039205,0.967469893523039,3654,98,150,3702,14.999999997270923,15.349778801806437,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed7.h5
15,normal,denoised_then_classified,7,15.769549407049498,19,0.9713308784850079,0.9762793176972282,0.9665109034267912,0.9766526757607555,0.9665109034267912,0.9715553235908142,0.9713951105620098,3663,89,129,3723,14.999999997270923,15.349778801806437,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed19.h5
15,normal,denoised_then_classified,7,15.769549407049498,42,0.9640978432403998,0.9786780383795309,0.9498961578400831,0.9786039047873764,0.9498961578400831,0.9640363588460018,0.9642870981098071,3672,80,193,3659,14.999999997270923,15.349778801806437,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed42.h5
15,normal,denoised_then_classified,7,15.769549407049498,66,0.970541820094687,0.9768123667377399,0.9644340602284528,0.9771173066806944,0.9644340602284528,0.9707342565978573,0.9706232134830963,3665,87,137,3715,14.999999997270923,15.349778801806437,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed66.h5
15,normal,denoised_then_classified,7,15.769549407049498,88,0.9676486059968438,0.9754797441364605,0.9600207684319834,0.9757255936675462,0.9600207684319834,0.9678094739596964,0.967750256284222,3660,92,154,3698,14.999999997270923,15.349778801806437,D:\wangshuo\paper4_2\unet_7block_combined_models\unet_7block_combined_15dB_seed7.h5,D:\wangshuo\paper4_2\simple_mlp_classification_models\simple_mlp_classifier_seed88.h5
